ID,Sample Index,Column,Row Index,Column Index,Component Index,Prediction,more extreme bagging estimators,Input,Standard Deviations
412_Heat treatment/C,412,Heat treatment/C,116,13,,927.69,1.0,927.0,0.10050378338658432
415_Heat treatment/C,415,Heat treatment/C,118,13,,927.69,1.0,927.0,0.10050378338658432
361_Heat treatment/C,361,Heat treatment/C,112,13,,927.69,1.0,927.0,0.10050378338658432
364_Heat treatment/C,364,Heat treatment/C,113,13,,927.69,1.0,927.0,0.10050378338658432
21_Ti,21,Ti,8,12,,6.666666e-05,1.0,0.0,0.10050377
15_Ti,15,Ti,5,12,,6.666666e-05,1.0,0.0,0.10050377
639_Si,639,Si,40,2,,0.0136,1.0,0.01,0.100503765
178_Mn,178,Mn,57,1,,0.012099999,1.0,0.01,0.10050373
823_Nb,823,Nb,103,8,,0.010449998,1.0,0.01,0.10050338
829_Nb,829,Nb,105,8,,0.010449998,1.0,0.01,0.10050338
513_Nb,513,Nb,0,8,,0.010349998,1.0,0.01,0.10050336
523_Nb,523,Nb,4,8,,0.010349998,1.0,0.01,0.10050336
521_Nb,521,Nb,3,8,,0.010349998,1.0,0.01,0.10050336
130_Nb,130,Nb,41,8,,0.010349998,1.0,0.01,0.10050336
596_Nb,596,Nb,30,8,,0.010349998,1.0,0.01,0.10050336
151_Nb,151,Nb,48,8,,0.010349998,1.0,0.01,0.10050336
15_Nb,15,Nb,5,8,,0.010349998,1.0,0.01,0.10050336
732_Mn,732,Mn,71,1,,0.010149999,1.0,0.01,0.100503
361_Si,361,Si,112,2,,0.010149999,1.0,0.01,0.100503
415_Si,415,Si,118,2,,0.010149999,1.0,0.01,0.100503
412_Si,412,Si,116,2,,0.010149999,1.0,0.01,0.100503
413_Si,413,Si,117,2,,0.010149999,1.0,0.01,0.100503
387_Si,387,Si,114,2,,0.010099999,1.0,0.01,0.1005027
431_Si,431,Si,122,2,,0.010049999,1.0,0.01,0.10050176
652_Mn,652,Mn,45,1,,0.010049999,1.0,0.01,0.10050176
639_Mn,639,Mn,40,1,,0.010049999,1.0,0.01,0.10050176
651_Mn,651,Mn,44,1,,0.010049999,1.0,0.01,0.10050176
312_Si,312,Si,104,2,,0.010049999,1.0,0.01,0.10050176
605_Mn,605,Mn,32,1,,0.010049999,1.0,0.01,0.10050176
620_Mn,620,Mn,36,1,,0.010049999,1.0,0.01,0.10050176
364_Si,364,Si,113,2,,0.010049999,1.0,0.01,0.10050176
423_Si,423,Si,120,2,,0.010049999,1.0,0.01,0.10050175
132_Nb,132,Nb,42,8,,0.010049999,1.0,0.01,0.10050175
307_Ni,307,Ni,102,4,,8.315700168609618,1.0,8.31,0.09677975240307445
450_Ni,450,Ni,125,4,,8.415600185394288,1.0,8.38,0.0953037198316445
283_Al,283,Al,95,11,,0.030499999411404133,1.0,0.03,0.09325049009522607
6_Al,6,Al,1,11,,0.10540000051259994,1.0,0.13,0.09027485178461614
513_Heat treatment/C,513,Heat treatment/C,0,13,,881.91,1.0,885.0,0.08807022873308229
151_Ni,151,Ni,48,4,,9.81000015772879,1.0,10.02,0.08774571606410769
227_Heat treatment/C,227,Heat treatment/C,75,13,,1039.69,1.0,1038.0,0.08175287372495342
829_Mn,829,Mn,105,1,,0.24964999,1.0,0.27,0.08134601
519_Heat treatment/C,519,Heat treatment/C,2,13,,888.02,1.0,885.0,0.08022501413634482
830_Heat treatment/C,830,Heat treatment/C,106,13,,874.81,1.0,871.0,0.07750062115733956
429_Ni,429,Ni,121,4,,8.323599996566772,1.0,8.32,0.07384495952140319
523_Heat treatment/C,523,Heat treatment/C,4,13,,887.72,1.0,885.0,0.06848796999342113
417_Ni,417,Ni,119,4,,8.336000156402587,1.0,8.34,0.06730532313038726
259_Heat treatment/C,259,Heat treatment/C,87,13,,1038.61,1.0,1038.0,0.0650343823459927
253_Heat treatment/C,253,Heat treatment/C,84,13,,1036.69,1.0,1038.0,0.06470466239627626
361_YS/MPa,361,YS/MPa,112,14,,1254.79,1.0,1254.0,0.060625136
291_Heat treatment/C,291,Heat treatment/C,98,13,,1036.68,1.0,1038.0,0.05616575898949107
521_Heat treatment/C,521,Heat treatment/C,3,13,,882.87,1.0,885.0,0.05585660722311781
744_Ni,744,Ni,77,4,,5.271499951444566,1.0,5.14,0.05269913233137701
153_Si,153,Si,49,2,,0.040800005,1.0,0.04,0.049916606
178_Heat treatment/C,178,Heat treatment/C,57,13,,1021.78,1.0,1025.0,0.04631338503115823
339_Al,339,Al,109,11,,0.9959999966621399,1.0,1.0,0.04349885927899038
43_Ni,43,Ni,17,4,,11.680699996948242,1.0,11.6,0.040601944577560146
109_Al,109,Al,37,11,,0.9964999985694886,1.0,1.0,0.03861163493800351
267_Heat treatment/C,267,Heat treatment/C,93,13,,1037.07,1.0,1038.0,0.03532510045735651
620_Heat treatment/C,620,Heat treatment/C,36,13,,1039.55,1.0,1038.0,0.03372732759434194
307_Al,307,Al,102,11,,1.0586999690532684,1.0,1.06,0.03294177796599268
417_Al,417,Al,119,11,,1.0369999873638154,1.0,1.04,0.03235896297598728
146_Mn,146,Mn,47,1,,0.1563,1.0,0.16,0.030949842
432_Ni,432,Ni,123,4,,8.318800039291382,1.0,8.32,0.030368037551750385
154_Si,154,Si,50,2,,0.040450007,1.0,0.04,0.028429868
153_Elong/%,153,Elong/%,49,16,,14.737457,1.0,14.7,0.024693988
841_Heat treatment/C,841,Heat treatment/C,107,13,,926.12,1.0,927.0,0.017942505387728114
81_Ni,81,Ni,28,4,,16.96200014838949,1.0,17.0,0.015364431446413767
207_Ti,207,Ti,66,12,,1.4028335,1.0,1.41,0.015198963
238_Ni,238,Ni,78,4,,0.9512999890558421,1.0,0.95,0.005803384510926237
417_YS/MPa,417,YS/MPa,119,14,,1253.9076,1.0,1254.0,0.0055388324
767_Cr,767,Cr,85,3,,7.9415135,1.0,7.95,0.0037825159
141_Ni,141,Ni,46,4,,10.042500071711839,1.0,10.05,0.0028843536623790016
431_Ni,431,Ni,122,4,,8.319899950027466,1.0,8.32,0.0026686659122280684
